timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
341676,-0.603515625,-0.5322265625,1.09765625,-0.33587786259541985,0.32061068702290074,-0.33587786259541985
341880,-0.578125,-0.5146484375,1.0546875,-0.5801526717557252,0.12213740458015267,0.3816793893129771
342083,-0.576171875,-0.5380859375,1.1083984375,0.07633587786259542,0.12213740458015267,-0.15267175572519084
342287,-0.564453125,-0.5302734375,1.078125,-0.183206106870229,-1.083969465648855,-0.3969465648854962
342490,-0.583984375,-0.513671875,1.1123046875,-0.22900763358778625,-1.8931297709923665,-0.7633587786259542
342694,-0.609375,-0.5234375,1.1162109375,-0.015267175572519083,0.3053435114503817,0.4122137404580153
342897,-0.544921875,-0.517578125,1.05078125,0.44274809160305345,1.8473282442748091,0.4732824427480916
343101,-0.591796875,-0.53125,1.0703125,0.030534351145038167,0.04580152671755725,0.5190839694656488
343304,-0.5732421875,-0.5126953125,1.0830078125,-0.04580152671755725,0.13740458015267176,0.015267175572519083
343508,-0.548828125,-0.517578125,1.0849609375,0.2748091603053435,-0.12213740458015267,0.1984732824427481
343711,-0.5947265625,-0.5263671875,1.07421875,-0.061068702290076333,0.13740458015267176,0.6259541984732825
343915,-0.576171875,-0.51171875,1.0869140625,0.183206106870229,0.8549618320610687,-0.183206106870229
344118,-0.181640625,0.1767578125,2.12109375,60.25954198473283,-57.587786259541986,-2.2290076335877864
344322,-0.69140625,-0.5341796875,1.2978515625,-7.099236641221374,-9.358778625954198,-2.015267175572519
344525,0.5966796875,2.5927734375,-0.578125,-186.36641221374046,63.20610687022901,199.96946564885496
344729,-5.0302734375,-0.7470703125,2.6005859375,165.29770992366412,-500.2748091603053,-352.6564885496183
344932,0.5283203125,-3.3603515625,-0.56640625,133.46564885496184,-476.0610687022901,500.25954198473283
345136,-3.8505859375,3.6455078125,-4.6337890625,-251.05343511450383,441.0534351145038,-500.2748091603053
345340,-7.87109375,-4.7255859375,7.999755859375,-245.58778625954199,-228.8854961832061,-412.6412213740458
345543,-7.6806640625,0.408203125,-8.0,243.40458015267177,-500.2748091603053,-500.2748091603053
345747,-2.2158203125,1.6923828125,-3.0478515625,-476.03053435114504,500.25954198473283,500.25954198473283
345950,-5.9541015625,-0.201171875,2.728515625,500.25954198473283,-500.2748091603053,-500.2748091603053
346154,-5.2998046875,-0.552734375,-1.4482421875,22.53435114503817,-364.39694656488547,500.25954198473283
346357,-4.06640625,-8.0,-1.2255859375,85.95419847328245,-318.1374045801527,-500.2748091603053
346561,-5.8818359375,3.96875,3.9814453125,-316.2290076335878,500.25954198473283,-500.2748091603053
